# rhh_counterfactual.tsv — ac-04 output
# Source: target/release/finetype profile over eval/datasets/manifest.csv
# Model dir: /Users/hugh/github/meridian-online/finetype/models/sherlock-v16
# Model weights sha256: 58dcba8ea723f4f4d4091d1ef348ad3b19f7700396bd47ecee759409a28f9ecc
# Families: 22
# Baseline datasets profiled: 36
# Scoring: schema_mapping.csv-backed label equivalence (mirrors eval/eval_profile.sql interchangeability classes).
# Schema: family_id\tdataset\tcolumn_name\tgt_label\tbaseline_label\tdisabled_label\tbaseline_confidence\tdisabled_confidence\tbaseline_rule\tdisabled_rule\tbaseline_correct\tdisabled_correct\tbaseline_domain_correct\tdisabled_domain_correct\tlabel_changed
family_id	dataset	column_name	gt_label	baseline_label	disabled_label	baseline_confidence	disabled_confidence	baseline_rule	disabled_rule	baseline_correct	disabled_correct	baseline_domain_correct	disabled_domain_correct	label_changed
substring_matcher_geography	coverage_closure_phase_ab	dmy_space_full	datetime.date.dmy_space_full	datetime.date.dmy_space_full	datetime.date.dmy_space_full	0.9999	0.9999			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	full_month_no_comma	datetime.date.full_month_no_comma	datetime.date.full_month_no_comma	datetime.date.full_month_no_comma	0.9998	0.9998			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	jp_era_long	datetime.date.jp_era_long	datetime.date.jp_era_long	datetime.date.jp_era_long	1.0000	1.0000			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	jp_era_short	datetime.date.jp_era_short	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.8912	0.8912			0	0	0	0	0
substring_matcher_geography	coverage_closure_phase_ab	julian	datetime.date.julian	representation.numeric.integer_number	representation.numeric.integer_number	0.7000	0.7000	feature_no_leading_zero:0.00	feature_no_leading_zero:0.00	0	0	0	0	0
substring_matcher_geography	coverage_closure_phase_ab	korean_ymd	datetime.date.korean_ymd	datetime.date.korean_ymd	datetime.date.korean_ymd	0.9999	0.9999			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	mdy_short_slash	datetime.date.mdy_short_slash	datetime.date.mdy_short_slash	datetime.date.mdy_short_slash	0.5676	0.5676			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	month_year_abbrev	datetime.date.month_year_abbrev	datetime.date.month_year_abbrev	datetime.date.month_year_abbrev	1.0000	1.0000			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	month_year_full	datetime.date.month_year_full	datetime.date.month_year_full	datetime.date.month_year_full	0.9895	0.9895			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	month_year_slash	datetime.date.month_year_slash	datetime.date.month_year_slash	datetime.date.month_year_slash	0.9830	0.9830			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	ordinal	datetime.date.ordinal	datetime.date.abbreviated_month	datetime.date.abbreviated_month	0.3797	0.3797			0	0	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	short_dmy	datetime.date.short_dmy	datetime.date.dmy_slash	datetime.date.dmy_slash	0.8388	0.8388	date_slash_disambiguation	date_slash_disambiguation	0	0	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	short_mdy	datetime.date.short_mdy	datetime.date.mdy_slash	datetime.date.mdy_slash	0.6492	0.6492	date_slash_disambiguation	date_slash_disambiguation	0	0	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	short_ymd	datetime.date.short_ymd	datetime.date.ymd_slash	datetime.date.ymd_slash	0.6397	0.6397			0	0	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	weekday_abbreviated_month	datetime.date.weekday_abbreviated_month	datetime.date.weekday_abbreviated_month	datetime.date.weekday_abbreviated_month	0.9992	0.9992			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	weekday_dmy_full	datetime.date.weekday_dmy_full	datetime.date.weekday_dmy_full	datetime.date.weekday_dmy_full	0.9887	0.9887			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	weekday_full_month	datetime.date.weekday_full_month	datetime.date.weekday_full_month	datetime.date.weekday_full_month	0.7097	0.7097			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	year_month	datetime.date.year_month	datetime.date.year_month	datetime.date.year_month	0.9977	0.9977			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	ymd_slash	datetime.date.ymd_slash	datetime.date.ymd_slash	datetime.date.ymd_slash	1.0000	1.0000			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	unix_microseconds	datetime.epoch.unix_microseconds	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.9970	0.9970	header_hint_same_category:unix_microseconds	header_hint_same_category:unix_microseconds	0	0	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	unix_milliseconds	datetime.epoch.unix_milliseconds	datetime.epoch.unix_milliseconds	datetime.epoch.unix_milliseconds	0.9454	0.9454			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	unix_seconds	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.5131	0.5131	header_hint_cross_domain:unix_seconds	header_hint_cross_domain:unix_seconds	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	hm_24h	datetime.time.hm_24h	datetime.time.hm_24h	datetime.time.hm_24h	0.9929	0.9929			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	hms_24h	datetime.time.hms_24h	datetime.time.hms_24h	datetime.time.hms_24h	1.0000	1.0000			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	iso	datetime.time.iso	datetime.time.hms_24h	datetime.time.hms_24h	0.9761	0.9761			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	ctime	datetime.timestamp.ctime	datetime.timestamp.ctime	datetime.timestamp.ctime	0.9998	0.9998			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	dot_dmy_24h	datetime.timestamp.dot_dmy_24h	datetime.timestamp.sql_milliseconds	datetime.timestamp.sql_milliseconds	0.3403	0.3403			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	dot_ymd_24h	datetime.timestamp.dot_ymd_24h	datetime.timestamp.dot_ymd_24h	datetime.timestamp.dot_ymd_24h	0.5686	0.5686			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	epoch_nanoseconds	datetime.timestamp.epoch_nanoseconds	datetime.timestamp.epoch_nanoseconds	datetime.timestamp.epoch_nanoseconds	0.9810	0.9810			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	iso_8601_compact	datetime.timestamp.iso_8601_compact	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.8433	0.8433			0	0	0	0	0
substring_matcher_geography	coverage_closure_phase_ab	iso_8601_micros_offset	datetime.timestamp.iso_8601_micros_offset	datetime.timestamp.iso_8601_micros_offset	datetime.timestamp.iso_8601_micros_offset	1.0000	1.0000			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	iso_8601_microseconds	datetime.timestamp.iso_8601_microseconds	datetime.timestamp.iso_microseconds	datetime.timestamp.iso_microseconds	0.9939	0.9939			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	iso_8601_millis_offset	datetime.timestamp.iso_8601_millis_offset	datetime.timestamp.iso_8601_millis_offset	datetime.timestamp.iso_8601_millis_offset	1.0000	1.0000			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	iso_8601_milliseconds	datetime.timestamp.iso_8601_milliseconds	representation.discrete.categorical	representation.discrete.categorical	0.7000	0.7000	categorical_low_cardinality	categorical_low_cardinality	0	0	0	0	0
substring_matcher_geography	coverage_closure_phase_ab	iso_microseconds	datetime.timestamp.iso_microseconds	datetime.timestamp.sql_microseconds	datetime.timestamp.sql_microseconds	0.9972	0.9972			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	iso_space_zulu	datetime.timestamp.iso_space_zulu	datetime.timestamp.iso_space_zulu	datetime.timestamp.iso_space_zulu	0.9839	0.9839			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	mdy_24h	datetime.timestamp.mdy_24h	datetime.timestamp.mdy_24h	datetime.timestamp.mdy_24h	0.9949	0.9949			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	pg_short_offset	datetime.timestamp.pg_short_offset	representation.discrete.categorical	representation.discrete.categorical	0.3238	0.3238	categorical_low_cardinality	categorical_low_cardinality	0	0	0	0	0
substring_matcher_geography	coverage_closure_phase_ab	rfc_2822_ordinal	datetime.timestamp.rfc_2822_ordinal	datetime.timestamp.rfc_2822	datetime.timestamp.rfc_2822	1.0000	1.0000			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	slash_ymd_24h	datetime.timestamp.slash_ymd_24h	datetime.timestamp.slash_ymd_24h	datetime.timestamp.slash_ymd_24h	1.0000	1.0000			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	sql_microseconds	datetime.timestamp.sql_microseconds	datetime.timestamp.sql_microseconds	datetime.timestamp.sql_microseconds	0.9983	0.9983			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	sql_microseconds_offset	datetime.timestamp.sql_microseconds_offset	datetime.timestamp.sql_microseconds_offset	datetime.timestamp.sql_microseconds_offset	1.0000	1.0000			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	sql_milliseconds	datetime.timestamp.sql_milliseconds	datetime.timestamp.sql_milliseconds	datetime.timestamp.sql_milliseconds	0.9997	0.9997			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	ethereum_address	finance.crypto.ethereum_address	geography.address.full_address	finance.crypto.ethereum_address	0.9994	0.9994	header_hint_cross_domain:ethereum_address		0	1	0	1	1
substring_matcher_geography	coverage_closure_phase_ab	amount	finance.currency.amount	finance.currency.amount	finance.currency.amount	0.5000	0.5000	header_hint_hardcoded:amount	header_hint_hardcoded:amount	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_accounting	finance.currency.amount_accounting	finance.currency.amount_accounting	finance.currency.amount_accounting	0.5000	0.5000	header_hint_cross_domain:amount_accounting	header_hint_cross_domain:amount_accounting	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_apostrophe	finance.currency.amount_apostrophe	finance.currency.amount_apostrophe	finance.currency.amount_apostrophe	0.5000	0.5000	header_hint_cross_domain:amount_apostrophe	header_hint_cross_domain:amount_apostrophe	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_code_prefix	finance.currency.amount_code_prefix	finance.currency.amount_code_prefix	finance.currency.amount_code_prefix	1.0000	1.0000			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_comma	finance.currency.amount_comma	finance.currency.amount_comma	finance.currency.amount_comma	0.8596	0.8596			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_comma_suffix	finance.currency.amount_comma_suffix	finance.currency.amount_comma_suffix	finance.currency.amount_comma_suffix	0.9185	0.9185	header_hint_cross_domain:amount_comma_suffix	header_hint_cross_domain:amount_comma_suffix	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_crypto	finance.currency.amount_crypto	finance.currency.amount_crypto	finance.currency.amount_crypto	0.6073	0.6073	header_hint_cross_domain:amount_crypto	header_hint_cross_domain:amount_crypto	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_lakh	finance.currency.amount_lakh	finance.currency.amount_lakh	finance.currency.amount_lakh	0.5000	0.5000	header_hint_hardcoded:amount_lakh	header_hint_hardcoded:amount_lakh	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_multisym	finance.currency.amount_multisym	finance.currency.amount_multisym	finance.currency.amount_multisym	0.5000	0.5000	header_hint_hardcoded:amount_multisym	header_hint_hardcoded:amount_multisym	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_neg_trailing	finance.currency.amount_neg_trailing	finance.currency.amount_neg_trailing	finance.currency.amount_neg_trailing	0.6497	0.6497	header_hint_cross_domain:amount_neg_trailing	header_hint_cross_domain:amount_neg_trailing	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_nodecimal	finance.currency.amount_nodecimal	finance.currency.amount_nodecimal	finance.currency.amount_nodecimal	0.5000	0.5000	header_hint_hardcoded:amount_nodecimal	header_hint_hardcoded:amount_nodecimal	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	amount_space	finance.currency.amount_space	finance.currency.amount_space	finance.currency.amount_space	0.5000	0.5000	header_hint_hardcoded:amount_space	header_hint_hardcoded:amount_space	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	basis_points	finance.rate.basis_points	finance.rate.basis_points	finance.rate.basis_points	0.7807	0.7807			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	yield	finance.rate.yield	representation.numeric.percentage	representation.numeric.percentage	1.0000	1.0000			0	0	0	0	0
substring_matcher_geography	coverage_closure_phase_ab	sedol	finance.securities.sedol	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.3481	0.3481			0	0	0	0	0
substring_matcher_geography	coverage_closure_phase_ab	street_name	geography.address.street_name	identity.person.full_name	identity.person.full_name	0.9779	0.9779	header_hint_cross_domain:street_name	header_hint_cross_domain:street_name	0	0	0	0	0
substring_matcher_geography	coverage_closure_phase_ab	street_suffix	geography.address.street_suffix	geography.address.street_address	representation.discrete.categorical	0.9116	0.9116	header_hint_cross_domain:street_suffix	attractor_demotion_cardinality:geography.address.street_name	0	0	1	0	1
substring_matcher_geography	coverage_closure_phase_ab	calling_code	geography.contact.calling_code	representation.text.plain_text	representation.text.plain_text	0.7110	0.7110			0	0	0	0	0
substring_matcher_geography	coverage_closure_phase_ab	continent	geography.location.continent	geography.location.continent	geography.location.continent	0.9995	0.9995			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	state_code	geography.location.state_code	geography.location.region	geography.location.region	0.8611	0.8611			0	0	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	dea_number	identity.medical.dea_number	identity.medical.dea_number	identity.medical.dea_number	0.9998	0.9998			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	ndc	identity.medical.ndc	identity.medical.ndc	identity.medical.ndc	0.9964	0.9964			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	blood_type	identity.person.blood_type	identity.person.blood_type	identity.person.blood_type	0.7245	0.7245			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	gender_code	identity.person.gender_code	representation.discrete.categorical	representation.discrete.categorical	0.5990	0.5990	categorical_single_char	categorical_single_char	0	0	0	0	0
substring_matcher_geography	coverage_closure_phase_ab	password	identity.person.password	identity.credential.password	identity.credential.password	0.5000	0.5000	header_hint_cross_domain:password	header_hint_cross_domain:password	0	0	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	initials	representation.boolean.initials	representation.boolean.initials	representation.boolean.initials	0.9165	0.9165	boolean_subtype_initials	boolean_subtype_initials	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	terms	representation.boolean.terms	representation.boolean.terms	representation.boolean.terms	0.9999	0.9999	boolean_subtype_terms	boolean_subtype_terms	1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	discrete_ordinal	representation.discrete.ordinal	representation.discrete.categorical	representation.discrete.categorical	0.7967	0.7967	categorical_low_cardinality	categorical_low_cardinality	0	0	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	excel_format	representation.file.excel_format	representation.text.word	representation.text.word	0.3182	0.3182			0	0	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	extension	representation.file.extension	representation.file.extension	representation.file.extension	0.9780	0.9780			1	1	1	1	0
substring_matcher_geography	coverage_closure_phase_ab	color_rgb	representation.format.color_rgb	representation.format.color_rgb	representation.format.color_rgb	0.9982	0.9982			1	1	1	1	0
